distribution_category_id,distribution_category_key,name,admin_key,organization_key,created,modified,doc_required
516,63a1ef950d8049000add3250,Professional development,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-20 17:23:34,2022-12-21 19:22:44,0
517,63a1ef950d8049000add3251,Research test/assessment data,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-20 17:23:34,2022-12-21 19:22:44,0
518,63a1ef950d8049000add3252,Counseling for K-6 grades,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-20 17:23:34,2022-12-21 19:22:44,0
519,63a1ef950d8049000add3253,Research test/assement datra,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-20 17:23:34,,0
520,63a1ef950d8049000add3254,Education/support services,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-20 17:23:34,,0
521,63a1ef950d8049000add3255,Education/Support Services,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-20 17:23:34,2022-12-21 19:22:44,0
522,63a1f078ef4488000b0bfd38,Partnership with colleges,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-20 17:27:21,2022-12-21 19:22:44,0
523,63a2c329d8f047000cea13a9,Test Category,5efc363340d2c5316a03928d,5efc3218304e142aa9495894,2022-12-21 08:26:17,2023-01-03 14:30:11,0
524,63a35d034539a5000b9fc6da,Initiating/maintaining education and support services/assistance to address learning recovery,6206b237eebdf70020fdc163,6206b20f814aea0020681a81,2022-12-21 19:22:44,,0
525,63aaaf12cde0a1000bd0d72b,Test 122722,5efc363440d2c5316a03928e,5efc3218304e142aa9495894,2022-12-27 08:38:43,2023-02-26 09:57:10,0
526,63b43bf381b213000b2a45ce,Test 11,5efc363340d2c5316a03928d,5efc3218304e142aa9495894,2023-01-03 14:30:11,,0
527,63b73b3918e925000b00d8b9,All Vendors,5d4ba405635869762f3c7528,5cfaaaf34e3e00c648755d76,2023-01-05 21:03:54,,0
528,63d14e3b3570a5000bbba2fa,ESSER,5fbb56d4f05c50505f4db1af,5f9844095eeffb002374fff9,2023-01-25 15:43:56,,0
529,63d3e61c21a4ec000b577b07,Indoor Furniture,63d3e394a607c0000a4fd401,623431960bd006002044a2d6,2023-01-27 14:56:28,2023-01-27 14:56:54,0
530,63d3e62421a4ec000b577b76,Outdoor Equipment,63d3e394a607c0000a4fd401,623431960bd006002044a2d6,2023-01-27 14:56:37,2023-01-27 14:56:54,0
531,63d3e629f2114e000bbd7f59,Craft/Art Supplies,63d3e394a607c0000a4fd401,623431960bd006002044a2d6,2023-01-27 14:56:41,2023-01-27 14:56:54,0
532,63d3e6353570a5000bd0ba21,Storage Unit,63d3e394a607c0000a4fd401,623431960bd006002044a2d6,2023-01-27 14:56:54,,0
533,63d3e6353570a5000bd0ba22,Games,63d3e394a607c0000a4fd401,623431960bd006002044a2d6,2023-01-27 14:56:54,,0
534,63d437a021a4ec000b5c3b4a,Indoor Furniture,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-01-27 20:44:17,2025-05-20 09:13:43,0
535,63d437a021a4ec000b5c3b4b,Outdoor Equipment,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-01-27 20:44:17,2025-05-20 09:13:43,0
536,63d437a021a4ec000b5c3b4c,Craft/Art Supplies,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-01-27 20:44:17,2025-05-20 09:13:43,0
537,63d437a021a4ec000b5c3b4d,Storage Unit,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-01-27 20:44:17,2025-05-20 09:13:43,0
538,63d437a021a4ec000b5c3b4e,Games,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-01-27 20:44:17,2025-05-20 09:13:43,0
539,63d9474a3b67de000caa2bee,Student APC Funds,62cc431ef74385000bfca79b,62cc431e8bf1b0000be7dd2b,2023-01-31 16:52:26,2024-01-16 17:08:19,0
540,63dd2c370038bb000c46267b,Academic Intervention,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
541,63dd2c370038bb000c46267c,Accelerated Learning,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
542,63dd2c370038bb000c46267d,Behavior Intervention,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
543,63dd2c370038bb000c46267e,College and Career Guidance,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
544,63dd2c370038bb000c46267f,"Drug, Violence, Suicide  Prevention",630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
545,63dd2c370038bb000c462680,Educational Technology/Digital Literacy,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
546,63dd2c370038bb000c462681,English Language Arts,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
547,63dd2c370038bb000c462682,Fine Arts,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
548,63dd2c370038bb000c462683,Foreign Languages,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
549,63dd2c370038bb000c462684,Health and Safety,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
550,63dd2c370038bb000c462685,Instructional Materials ,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
551,63dd2c370038bb000c462686,Mathematics,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
552,63dd2c370038bb000c462687,Mental Health,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
553,63dd2c370038bb000c462688,Mentoring or Counseling,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
554,63dd2c370038bb000c462689,Parent and Family Engagement,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
555,63dd2c370038bb000c46268a,Professional Development ,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
556,63dd2c370038bb000c46268b,School Readiness,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
557,63dd2c370038bb000c46268c,Science,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
558,63dd2c370038bb000c46268d,Social Studies,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
559,63dd2c370038bb000c46268e,STEM ,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-02-03 15:46:00,2023-04-21 16:27:33,0
560,63fb2cf627708c000b762766,Category 2601 number ONE,5efc363440d2c5316a03928e,5efc3218304e142aa9495894,2023-02-26 09:57:10,2025-01-30 09:23:37,0
561,63fb2cf627708c000b762767,Category 2601 number TWO,5efc363440d2c5316a03928e,5efc3218304e142aa9495894,2023-02-26 09:57:10,2025-01-30 09:23:37,0
562,63fb2cf627708c000b762768,Category 2601 number THREE,5efc363440d2c5316a03928e,5efc3218304e142aa9495894,2023-02-26 09:57:10,2025-01-30 09:23:37,0
563,63fb389d27708c000b767d38,test new,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-02-26 10:46:54,2025-05-20 09:13:43,0
564,640763d4b732a1000bdd417e,Playgrounds,63d410b91c76ea000c001f53,623431960bd006002044a2d6,2023-03-07 16:18:28,2023-03-07 16:19:51,0
565,640763d8c5d2a9000b7193ae,Physical Plant/Safety,63d410b91c76ea000c001f53,623431960bd006002044a2d6,2023-03-07 16:18:33,2023-03-07 16:19:51,0
566,640763edc5d2a9000b71948a,Diapering,63d410b91c76ea000c001f53,623431960bd006002044a2d6,2023-03-07 16:18:53,2023-03-07 16:19:51,0
567,640763efb732a1000bdd4211,Sleeping & Resting,63d410b91c76ea000c001f53,623431960bd006002044a2d6,2023-03-07 16:18:56,2023-03-07 16:19:51,0
568,640763f4c5d2a9000b7194b3,Transportation,63d410b91c76ea000c001f53,623431960bd006002044a2d6,2023-03-07 16:19:01,2023-03-07 16:19:51,0
569,640763f9b732a1000bdd430c,Other,63d410b91c76ea000c001f53,623431960bd006002044a2d6,2023-03-07 16:19:06,2023-03-07 16:19:51,0
570,6413480fe8ee0d000c4ceb43,Tuition,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-03-16 16:47:11,2025-05-20 09:13:43,1
571,6414a6fdb4eb8d000bd24d3f,Assistive Technology (Qualified Student with Disability Only),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
572,6414a6fdb4eb8d000bd24d40,Associated Good (Qualified Student with Disability Only),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
573,6414a6fdb4eb8d000bd24d41,Computer hardware and technological devices,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
574,6414a6fdb4eb8d000bd24d42,Curriculum,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
575,6414a6fdb4eb8d000bd24d43,Educational Therapies and Services (Qualified Student with Disability Only),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
576,6414a6fdb4eb8d000bd24d44,Educational/Psychological Evaluations (Qualified Student with Disability Only),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
577,6414a6fdb4eb8d000bd24d45,Fees for nationally standardized tests or college admission,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
578,6414a6fdb4eb8d000bd24d46,Fees to manage the Arizona empowerment scholarship account,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
579,6414a6fdb4eb8d000bd24d47,Insurance or surety bond payments,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
580,6414a6fdb4eb8d000bd24d48,Life Skills/Vocational (Qualified Student with Disability Only),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
581,6414a6fdb4eb8d000bd24d49,Paraprofessional (Qualified Student with Disability Only),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
582,6414a6fdb4eb8d000bd24d4a,Public transportation services to a qualified school,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
583,6414a6fdb4eb8d000bd24d4b,"Services, classes and extracurricular programs provided by a public school",5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
584,6414a6fdb4eb8d000bd24d4c,Supplemental Materials (documentation needed),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
585,6414a6fdb4eb8d000bd24d4d,Supplemental Materials (no documentation needed),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
586,6414a6fdb4eb8d000bd24d4e,Tuition or fees online learning program (non-public),5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
587,6414a6fdb4eb8d000bd24d4f,"Tuition, textbooks or fees at a qualified school",5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
588,6414a6fdb4eb8d000bd24d50,"Tuition, textbooks or fees at an eligible postsecondary institution",5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
589,6414a6fdb4eb8d000bd24d51,Tutoring and teaching Services – Accredited Facility/Business,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
590,6414a6fdb4eb8d000bd24d52,Tutoring and teaching Services – Accredited Individual,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
591,6414a6fdb4eb8d000bd24d53,Uniforms purchased from or through a qualified school,5dcb0edef20691a648100b8b,5d54499159b33712177e253b,2023-03-17 17:44:29,2024-07-05 14:27:05,0
592,64187a59b4eb8d000bdfbf08,NHS TEAMS,582df030ba8113d1dddf329b,582deebbba8113d1dddf329a,2023-03-20 15:23:06,,0
593,642c59d19ebecc000b0cfa2d,Summer Salaries,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:09:38,2023-04-04 17:10:19,0
594,642c59fb48e6e9000bc61b84,Summer Benefits,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:10:19,,0
595,642c59fb48e6e9000bc61b85,Summer Supplies,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:10:19,,0
596,642c59fb48e6e9000bc61b86,Summer Purchase Services,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:10:19,,0
597,642c59fb48e6e9000bc61b87,Afterschool Salaries,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:10:19,,0
598,642c59fb48e6e9000bc61b88,Afterschool Benefits,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:10:19,,0
599,642c59fb48e6e9000bc61b89,Afterschool Supplies,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:10:19,,0
600,642c59fb48e6e9000bc61b8a,Afterschool Purchase Services,642c52bb55a396000a8d4c0e,642c50880c01ec000bd5f5f4,2023-04-04 17:10:19,,0
601,6442b97486ebf30011498d78,"Supplies to sanitize, disinfect, and clean school facilities (does not include staff training on sanitation)",630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
602,6442b97486ebf30011498d79,Personal Protective Equipment (PPE; does not include staff training on use of PPE),630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
603,6442b97486ebf30011498d7a,"Improving ventilation systems, including windows or portable air purification systems",630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
604,6442b97486ebf30011498d7b,"Training and professional development for staff on sanitization, the use of PPE, and minimizing the spread of infectious diseases",630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
605,6442b97486ebf30011498d7c,Physical barriers to facilitate social distancing,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
606,6442b97486ebf30011498d7d,"Other materials, supplies or equipment recommended by the CDC for reopening and operation of school facilities to effectively maintain health and safety",630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
607,6442b97486ebf30011498d7e,Expanding capacity to administer coronavirus testing to effectively monitor and suppress the virus,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
608,6442b97486ebf30011498d7f,Educational technology ,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
609,6442b97486ebf30011498d80,Redeveloping instructional plans for remote or hybrid learning or to address learning loss,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
610,6442b97486ebf30011498d81,Leasing sites or spaces to ensure social distancing,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
611,6442b97486ebf30011498d82,School safety activities that need to be implemented for students to feel safe and comfortable being on campus so that they may improve student performance and close learning gaps created by the pande,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
612,6442b97486ebf30011498d83,Initiating and maintaining education and support services or assistance for remote or hybrid learning or to address learning loss,630fd5184108ed000febe82c,630fd518331617000fa0f2a2,2023-04-21 16:27:33,,0
613,64497d74af99a900116a0598,Assistive Technology,642df132df4a34000b974271,642df132df4a34000b97426c,2023-04-26 19:37:24,2023-05-08 17:58:26,0
614,64497d8faf99a900116a064c,Specialized educational therapy services and supports,642df132df4a34000b974271,642df132df4a34000b97426c,2023-04-26 19:37:51,2023-05-08 17:58:26,0
615,64497d8faf99a900116a064d,Tutoring,642df132df4a34000b974271,642df132df4a34000b97426c,2023-04-26 19:37:51,2023-05-08 17:58:26,0
616,64497e8747d68b0012921ffa,Educational Technology,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-04-26 19:41:59,2025-05-20 09:13:43,0
617,64497e8747d68b0012921ffb,Assistive educational therapy services and supports,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-04-26 19:41:59,2025-05-20 09:13:43,0
618,64497e8747d68b0012921ffc,Tutoring,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-04-26 19:41:59,2025-05-20 09:13:43,0
619,6464c0158541570011a173f6,OL4I Honorarium,5acbc4ae85018198ee97a2a5,5acbbe4385018198ee976da1,2023-05-17 11:52:53,2023-09-29 16:59:21,0
620,6478a840c2c1f900119e7cc5,6 SERVICES; Expanding capacity to administer coronavirus testing to effectively monitor and suppress coronavirus,6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-06-01 14:16:32,2023-12-07 19:25:57,0
621,6480cbfff134e400105b74fa,9 SERVICES; Improving ventilation systems,6271af53ccf60100216b752a,62699ff6bd67ff002079028a,2023-06-07 18:27:12,2023-12-07 19:25:57,0
622,648750c54a03cb001108dad5,4345-Non Instructional Student Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:07:17,2023-11-08 18:20:59,0
623,648751144a03cb001108e6ba,4320 - Office Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
624,648751144a03cb001108e6bb,4720 - Food Other,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
625,648751144a03cb001108e6bc,5630 - Repair and Maintenance,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
626,648751144a03cb001108e6bd,5220 Travel and Lodging,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
627,648751144a03cb001108e6be,4335 - PE Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
628,648751144a03cb001108e6bf,4350 - Custodial Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
629,648751144a03cb001108e6c0,4310 - 0000 Gen Instructional Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
630,648751144a03cb001108e6c1,4326 - Art and Music Supplies,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
631,648751144a03cb001108e6c2,5800 - Other Professional Services,648749d46656de000b1d0307,648749816656de000b1d02d9,2023-06-12 17:08:37,2023-11-08 18:20:59,0
632,648c1134c96b580011a5f4d3,test category 1,61deba81412ff600214e1dd2,5efc3218304e142aa9495894,2023-06-16 07:37:24,2023-06-16 07:37:32,0
633,648c1139966b960011bcbae5,test category 2,61deba81412ff600214e1dd2,5efc3218304e142aa9495894,2023-06-16 07:37:29,2023-06-16 07:37:32,0
634,648c113cc96b580011a5f4ef,test category 3,61deba81412ff600214e1dd2,5efc3218304e142aa9495894,2023-06-16 07:37:32,,0
635,649f1c2728d4f000114bae5d,Required Supplies,649de3fcf85095000b37de89,649d648df85095000b37c590,2023-06-30 18:17:12,2023-08-18 18:55:20,0
636,649f1c3628d4f000114baf5d,Tuition,649de3fcf85095000b37de89,649d648df85095000b37c590,2023-06-30 18:17:26,2023-08-18 18:55:20,0
637,649f1c3628d4f000114baf5e,Uniform,649de3fcf85095000b37de89,649d648df85095000b37c590,2023-06-30 18:17:26,2023-08-18 18:55:20,0
638,64b8348bb900340011228476,Professional Development Supplies and Fees,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:07:55,2023-07-19 19:10:52,0
639,64b834e8df71440011fac475,Venues,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:09:28,2023-07-19 19:10:52,0
640,64b834edb900340011228c12,Supplies,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:09:33,2023-07-19 19:10:52,0
641,64b834f1b900340011228c6a,Scripts,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:09:37,2023-07-19 19:10:52,0
642,64b8350526bf4b001173d982,Tickets,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:09:57,2023-07-19 19:10:52,0
643,64b83517df71440011fac934,Curriculum,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:10:16,2023-07-19 19:10:52,0
644,64b8351fdf71440011faca4d,Incentives,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:10:23,2023-07-19 19:10:52,0
645,64b83529b90034001122918b,Desks,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:10:34,2023-07-19 19:10:52,0
646,64b83533df71440011faccd7,Chairs,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:10:44,2023-07-19 19:10:52,0
647,64b8353cb90034001122935e,Events/Theatre,610ca65f523b0bbd9a501e43,610bec49dcbdda0021c91e6a,2023-07-19 19:10:52,2023-07-27 14:19:58,0
648,64be8ebfbce63c00125f0207,Its too Hot outside,55e4dfa966304b4d06b2bff1,579000a580be4c0b8bb744ba,2023-07-24 14:46:24,2025-05-20 09:13:43,0
649,64beb530bb592700118d4b9b,320.21.0005 Basic Student Trainings,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:30:24,2023-07-24 17:51:41,0
650,64beba38340fc800113b2036,TRAINING _ Staff 320.22.0005,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:51:53,2024-02-07 18:51:20,0
651,64beba6caa5bdd0011705b2d,TRAINING_ Title IIA 330.22.7860 Staff Professional Development Title IIA ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:52:44,2024-02-09 16:13:25,0
652,64beba77aa5bdd0011705db5,DRIVERS ED TRAINING 320.22.5610,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:52:56,2024-02-09 16:13:25,0
653,64beba88aa5bdd00117060e4,COLLEGE CLASSES 320.22.7860  Staff College Title IIA ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:53:12,2024-02-07 18:30:09,0
654,64beba91bb592700118e38fd,FOOD SERVICE TRAINING 320.24.8001,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:53:21,2024-02-09 16:13:25,0
655,64beba9d340fc800113b3315,330.22.7727  Staff TOPS Training,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:53:34,2024-02-07 18:28:44,0
656,64bebaac340fc800113b35de,TRAINING _ Staff College Classes _ Title IIA  320.22.7860,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:53:48,2024-02-09 16:13:25,0
657,64bebac5bb592700118e44c1,COMMUNICATION/ADVERTISING  530.25.0005 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:54:14,2024-02-09 16:13:25,0
658,64bebacfbb592700118e4820,TRAVEL 580.25.0005,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:54:23,2024-02-09 16:13:25,0
659,64bebad9aa5bdd0011707932,INSTRUCTION SUPPLIES _ Generic 610.10.0005,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:54:33,2024-02-09 16:13:25,0
660,64bebae0aa5bdd0011707b69,DRIVERS ED INSTRUCTION SUPPLIES 610.10.5610,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:54:41,2024-02-09 16:13:25,0
661,64bebae9aa5bdd0011707df3,STUDENT GOV _ Activities 614.21.0005 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:54:50,2024-02-07 18:47:32,0
662,64bebaf2bb592700118e55bd,INSTRUCTION SUPPLIES _ Stem Action Center 610.10.5643 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:54:58,2024-02-09 16:13:25,0
663,64bebb06aa5bdd00117088c9,INSTRUCTION SUPPLIES _  Stem Action Mini Grant 610.10.5643.1 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:55:18,2024-02-09 16:13:25,0
664,64bebb10aa5bdd0011708c2d,INSTRUCTION SUPPLIES _ Title I 610.10.7801 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:55:28,2024-02-07 18:47:32,0
665,64bebb19aa5bdd0011708fff,610.10.7225.2 Summer School Supplies ESSER III,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:55:38,2024-02-07 18:33:55,0
666,64bebb22aa5bdd00117091ee,SPORT 612.21.0030,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:55:46,2024-02-09 16:13:25,0
667,64bebb29aa5bdd00117093a4,610.21..0250 Yearbooks,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:55:54,2023-11-16 21:28:35,0
668,64bebb31aa5bdd0011709587,CLASS SUPPLIES _ Generic Code 610.21.0005 - This is code most supplies will use.,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:56:02,2024-02-09 16:13:25,0
669,64bebb38aa5bdd001170971f,CLASS SUPPLIES _ SPED 610.21.1205 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:56:09,2024-02-09 16:13:25,0
670,64bebb40bb592700118e6b67,DRIVERS ED CLASS SUPPLIES 610.21.5610,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:56:16,2024-02-09 16:13:25,0
671,64bebb47aa5bdd0011709b6c,CLASS SUPPLIES _ Afterschool 610.21.7225.1 ,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:56:23,2024-02-09 16:13:25,0
672,64bebb51bb592700118e7087,610.21.7727 TOPS Supplies,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:56:34,2024-02-07 18:32:29,0
673,64bebb5abb592700118e72b1,CLASS SUPPLIES 610.21.7728 Child Care Discretionary CWS Supplies,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:56:42,2024-02-07 18:39:01,0
674,64bebb64aa5bdd001170a366,CLASS SUPPLIES _ Student 610.21.7801 Student Title I Supplies,64bea3e1a3c202000b444613,64bea3719044e7000b493f55,2023-07-24 17:56:52,2024-02-09 16:13:25,0
